person,age,sex,income_bin,homeX,homeY,district_ord,base_timeCar,base_distCar,base_car_acc,policy_timeCar,policy_distCar,policy_car_acc,delta_timeCar,delta_pct_timeCar,delta_distCar,delta_pct_distCar,delta_car_acc,delta_pct_car_acc
bb_749902b2,52,m,5600,813867.67,5803793.58,NA,3010.787,37110.9,-14.839526490720138,4386.372,53382.13,-23.497762646426164,1375.5850000000005,45.68855252796032,16271.229999999996,43.84488115351553,-8.658236155706026,-58.345771080502026
bb_b067becd,33,m,2000,813877.17,5803723.87,NA,3010.787,37110.9,-21.47184484257064,4386.372,53382.13,-33.047712286391764,1375.5850000000005,45.68855252796032,16271.229999999996,43.84488115351553,-11.575867443821124,-53.91184375955674
berlin_d469c0ec,38,f,3600,802079.5434211124,5827843.305832927,Friedrichshain-Kreuzberg,1166.005,8394.89,-6.190382721322002,2078.896,11715.31,-15.108990452283452,912.8910000000001,78.29220286362408,3320.42,39.55287085357879,-8.918607730961451,-144.0719925157845
berlin_eb7cb3af,50,f,3600,802044.5631190445,5827902.064152419,Friedrichshain-Kreuzberg,1166.005,8394.89,-6.311747108808866,2078.896,11715.31,-14.92694417553377,912.8910000000001,78.29220286362408,3320.42,39.55287085357879,-8.615197066724903,-136.49464907586795
berlin_77890c48,43,f,5600,809783.2835811237,5830007.344881815,Marzahn-Hellersdorf,2276.189,17858.62,-10.468468924802172,2914.25,21142.55,-15.374523788905451,638.0610000000001,28.031986798987262,3283.9300000000003,18.388486904363273,-4.906054864103279,-46.86506593604844
berlin_e6b3e98c,46,f,4600,809855.4349917818,5830117.53972598,Marzahn-Hellersdorf,2276.189,17858.62,-10.73764122632131,2914.25,21142.55,-15.71481311496929,638.0610000000001,28.031986798987262,3283.9300000000003,18.388486904363273,-4.97717188864798,-46.352562762549546
berlin_00ed6d86,31,f,3000,793100.4103388702,5826505.568574037,Charlottenburg-Wilmersdorf,602.303,4408.28,-4.080798293670613,2313.806,14041.48,-21.491446663008354,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-17.410648369337743,-426.6480996216342
berlin_0603620d,51,m,3600,793187.6987005558,5826512.088816615,Charlottenburg-Wilmersdorf,602.303,4408.28,-3.9950006865499414,2313.806,14041.48,-21.40154404928297,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-17.406543362733025,-435.7081444650567
berlin_1ccfaca2,44,f,3600,793149.553413267,5826396.130176152,Charlottenburg-Wilmersdorf,602.303,4408.28,-3.6507986792256233,2313.806,14041.48,-21.30457748919652,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-17.6537788099709,-483.5593622411266
berlin_250b0798,23,f,5600,793184.6902256982,5826452.369682728,Charlottenburg-Wilmersdorf,602.303,4408.28,-3.5109890642440416,2313.806,14041.48,-20.637063359610515,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-17.12607429536647,-487.78489428459454
berlin_37169ea2,79,m,2000,793117.200423603,5826485.233206578,Charlottenburg-Wilmersdorf,602.303,4408.28,-4.388130209550909,2313.806,14041.48,-22.871960902464796,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-18.483830692913887,-421.2233869606518
berlin_3bea87a9,85,m,1500,793167.5119282609,5826466.515965566,Charlottenburg-Wilmersdorf,602.303,4408.28,-4.754339167760351,2313.806,14041.48,-24.385663163516867,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-19.631323995756517,-412.9138309878792
berlin_7046a56c,42,f,5600,793179.0525258641,5826504.719457416,Charlottenburg-Wilmersdorf,602.303,4408.28,-3.7150104464299014,2313.806,14041.48,-20.59266342894809,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-16.87765298251819,-454.30970453225757
berlin_90959156,34,f,4600,793167.5603034269,5826368.182653409,Charlottenburg-Wilmersdorf,602.303,4408.28,-3.5324454910131924,5376.712,16322.31,-31.28784798842149,4774.409000000001,792.692216376143,11914.029999999999,270.2648198390302,-27.755402497408298,-785.7276939734849
berlin_a219ff30,25,f,4600,793156.1521150216,5826495.931328345,Charlottenburg-Wilmersdorf,602.303,4408.28,-3.7577827152854706,2313.806,14041.48,-20.808901011706713,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-17.051118296421244,-453.7547694565386
berlin_d148217e,53,m,1500,793146.0183074246,5826524.494699043,Charlottenburg-Wilmersdorf,602.303,4408.28,-4.968503442945948,2313.806,14041.48,-24.27740251519352,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-19.30889907224757,-388.62605800669127
berlin_f729281d,60,f,500,793148.7051751276,5826458.500834966,Charlottenburg-Wilmersdorf,602.303,4408.28,-7.9868284454498095,2313.806,14041.48,-34.75883093547786,1711.5030000000002,284.1597999677903,9633.2,218.5251390565028,-26.77200249002805,-335.2019224261712
berlin_156c8b56,70,m,500,793802.9505004132,5818345.396261908,Steglitz-Zehlendorf,1462.337,12442.27,-19.890139225690092,2950.084,26210.4,-42.66273187168962,1487.7469999999998,101.73762956144854,13768.130000000001,110.65609410501459,-22.77259264599953,-114.49187151282713
bb_efb10e74,45,f,3000,774849.79,5828734.9,NA,2525.386,26133.96,-14.240200277265485,3291.694,30574.32,-20.0723071857509,766.308,30.344192927338636,4440.360000000001,16.99076603775318,-5.832106908485416,-40.95523093025868
berlin_095da031,56,f,900,805958.1299070094,5833867.181042964,Lichtenberg,2025.824,14084.8,-16.57065826329145,2158.368,14376.81,-19.645519058658188,132.54399999999987,6.54272039426919,292.0100000000002,2.073227876860163,-3.074860795366739,-18.55605701662678
berlin_f0366965,3,m,3600,805919.9925755996,5833833.775039951,Lichtenberg,2025.824,14084.8,-10.027147749777015,2158.368,14376.81,-12.966257862016922,132.54399999999987,6.54272039426919,292.0100000000002,2.073227876860163,-2.9391101122399075,-29.311526922551508
berlin_442ec4f5,65,m,500,798950.2219831309,5827660.709176329,Mitte,769.605,5362.51,-9.960518495615911,1216.366,8550.81,-28.772851819428695,446.76099999999997,58.05068834012253,3188.2999999999993,59.45536698299862,-18.812333323812783,-188.86901652853683
berlin_64b70fe0,82,m,2000,801366.731877627,5828743.2499845885,Friedrichshain-Kreuzberg,1071.879,7916.96,-6.769202010477283,2103.895,11784.63,-16.3812850401273,1032.016,96.2810167938732,3867.669999999999,48.85296881631332,-9.612083029650016,-141.9972843885078
berlin_5b9e8355,59,f,1500,799014.9661328744,5827669.39931891,Mitte,769.605,5362.51,-5.7369879440960885,1216.366,8550.81,-22.270947378550147,446.76099999999997,58.05068834012253,3188.2999999999993,59.45536698299862,-16.533959434454058,-288.1993059000427
berlin_db6788c6,9,m,3600,799027.9377609116,5827667.296319615,Mitte,769.605,5362.51,-4.52102584510726,1216.366,8550.81,-20.401994331284207,446.76099999999997,58.05068834012253,3188.2999999999993,59.45536698299862,-15.880968486176947,-351.2691373654418
berlin_99af441b,33,m,4600,801347.7016485061,5828687.40352114,Friedrichshain-Kreuzberg,1071.879,7916.96,-5.533920777279664,2103.895,11784.63,-14.654237357760156,1032.016,96.2810167938732,3867.669999999999,48.85296881631332,-9.120316580480491,-164.80750172509354
berlin_bcc34c8c,88,m,1500,801506.4169254752,5828768.121082189,Friedrichshain-Kreuzberg,1071.879,7916.96,-7.542103340103896,2103.895,11784.63,-16.910269987930317,1032.016,96.2810167938732,3867.669999999999,48.85296881631332,-9.36816664782642,-124.21159224924342
berlin_fdf16e70,26,f,1500,801362.7830245611,5828649.386559258,Friedrichshain-Kreuzberg,1071.879,7916.96,-7.683000997832937,2103.895,11784.63,-17.598831664314538,1032.016,96.2810167938732,3867.669999999999,48.85296881631332,-9.9158306664816,-129.06194687828955
bb_d38b88eb,62,f,500,813894.03,5807902.89,NA,3168.95,33768.42,-49.25062618658337,4491.192,50179.93,-74.42051772951073,1322.2420000000002,41.724924659587565,16411.510000000002,48.600171402748494,-25.169891542927367,-51.10572898621142
bb_ccf566ec,6,f,2000,789540.07,5844271.86,NA,2174.113,23273.86,-14.80796382944819,2423.851,18267.29,-16.695986771956424,249.73800000000028,11.486891435725756,-5006.57,-21.511558460865537,-1.8880229425082344,-12.750051014803098
berlin_3a3fba38,53,m,900,805090.7956288803,5828175.596222973,Lichtenberg,1416.243,11151.72,-12.582151717270413,2229.596,14769.98,-20.0270322344403,813.3530000000001,57.430327987499325,3618.26,32.4457572464158,-7.444880517169885,-59.17016965350173
berlin_67a54fb7,77,m,3000,805021.213974392,5828117.2726551825,Lichtenberg,1416.243,11151.72,-7.926310836465511,2229.596,14769.98,-13.762362062590434,813.3530000000001,57.430327987499325,3618.26,32.4457572464158,-5.836051226124923,-73.62884633890192
bb_c0314a4d,70,f,3000,821156.59,5806342.99,NA,3775.973,47378.56,-22.431518448512936,5040.392,62675.96,-31.94289963662638,1264.4189999999999,33.48591210795204,15297.400000000001,32.287600129678914,-9.511381188113443,-42.40186062278805
bb_5a1ba38e,31,f,3600,795090.42,5853649.4,NA,2303.37,31490.39,-13.644055190634566,2618.171,28078.69,-16.616403452932502,314.80099999999993,13.666974910674357,-3411.7000000000007,-10.83409891081057,-2.9723482622979365,-21.78493285733841
bb_3f408ef6,63,m,500,818465.46,5829900.42,NA,2980.458,26430.42,-40.3997916767977,3708.951,30890.04,-50.255839154904095,728.4929999999999,24.442317254596436,4459.620000000003,16.87305763586051,-9.856047478106397,-24.396282923822344
bb_d639136c,65,f,2000,818464.11,5829837.27,NA,2980.458,26430.42,-18.345828136422377,3708.951,30890.04,-24.468962798823423,728.4929999999999,24.442317254596436,4459.620000000003,16.87305763586051,-6.123134662401046,-33.376169322357555
bb_aa3737fc,39,m,2000,731452.25,5811537.22,NA,5411.22,93627.29,-45.96278132086485,6621.869,86865.43,-50.56423752621317,1210.6489999999994,22.37293992851888,-6761.860000000001,-7.222103726381486,-4.60145620534832,-10.011265796179059
berlin_d41335e3,72,m,3600,794700.9075183241,5818458.654699906,Steglitz-Zehlendorf,1465.551,12130.91,-7.778323352317782,2953.298,25899.04,-17.323052879645264,1487.7469999999998,101.51451570092067,13768.130000000001,113.49626697420062,-9.544729527327481,-122.70934358216601
berlin_2d0290c2,2,m,3600,791901.3019093783,5818597.75021167,Steglitz-Zehlendorf,1503.772,12672.99,-8.029828252036355,2866.257,24856.62,-16.9114817161988,1362.4850000000001,90.6044932343467,12183.63,96.1385592508161,-8.881653464162445,-110.60826191282571
berlin_9bab4779,49,f,5600,791938.8664830651,5818636.089694893,Steglitz-Zehlendorf,1503.772,12672.99,-7.298184706822019,2866.257,24856.62,-15.505555940163687,1362.4850000000001,90.6044932343467,12183.63,96.1385592508161,-8.207371233341668,-112.45770781424292
berlin_eccb25d9,91,m,3000,791876.0621056112,5818597.878686881,Steglitz-Zehlendorf,1503.772,12672.99,-8.4313266749816,2866.257,24856.62,-17.690578188403666,1362.4850000000001,90.6044932343467,12183.63,96.1385592508161,-9.259251513422067,-109.81962709258057
bb_75835ac2,36,f,3000,805562.21,5842604.52,NA,2151.913,21246.12,-12.083263014066775,2441.914,20800.34,-15.419075973676428,290.0010000000002,13.476427718035078,-445.77999999999884,-2.0981713366958243,-3.335812959609653,-27.606888600589542
berlin_e213f71f,15,m,3600,779972.5796177952,5827792.697606013,Spandau,2068.934,17632.2,-10.864844840076938,2753.083,25289.71,-16.784005198393647,684.1489999999999,33.06770539804556,7657.509999999998,43.42912398906545,-5.919160358316709,-54.479934554452356
berlin_eca76827,55,m,4600,780200.347229344,5827732.848029209,Spandau,2068.934,17632.2,-10.297807916701556,2753.083,25289.71,-15.959008027093818,684.1489999999999,33.06770539804556,7657.509999999998,43.42912398906545,-5.661200110392262,-54.974807805558434
berlin_874ac29b,18,f,2000,800640.3577818645,5831149.751135477,Pankow,1123.92,7327.34,-6.845555394497192,1165.282,8198.89,-9.678576901327101,41.36199999999985,3.680155171186548,871.5499999999993,11.894493772637809,-2.833021506829909,-41.3848306465716
berlin_0be29b69,30,f,500,792264.8981095806,5826628.693617373,Charlottenburg-Wilmersdorf,619.656,4869.67,-8.41433943596569,2313.806,14041.48,-31.176193614498047,1694.15,273.4016938430355,9171.81,188.3456168487803,-22.761854178532356,-270.5126688999568
berlin_ad0aa169,21,f,3600,792322.7483032388,5826649.312735409,Charlottenburg-Wilmersdorf,619.656,4869.67,-3.8632210855273272,2313.806,14041.48,-17.912963876612267,1694.15,273.4016938430355,9171.81,188.3456168487803,-14.04974279108494,-363.67949128562907
berlin_d23538a9,43,m,5600,792268.7706633809,5826636.21754457,Charlottenburg-Wilmersdorf,619.656,4869.67,-3.4788794353302706,2313.806,14041.48,-16.922447822668307,1694.15,273.4016938430355,9171.81,188.3456168487803,-13.443568387338036,-386.43386864200886
bb_f8f1e46b,68,f,1500,824457.69,5825028.24,NA,3391.27,37720.78,-26.288462797039067,3213.045,50899.18,-33.04756447596618,-178.2249999999999,-5.255405791930454,13178.400000000001,34.93671127691422,-6.7591016789271166,-25.711285331177336
bb_cc0fb6a9,90,m,1500,771808.38,5853407.8,NA,3072.431,42884.15,-27.117609342780025,2953.648,42222.4,-28.92750556508114,-118.7829999999999,-3.866091703930858,-661.75,-1.5431109162709298,-1.8098962223011164,-6.674246978865766
bb_f7a01216,67,f,2000,777082.51,5851561.05,NA,2588.034,38252.71,-20.342178995329647,2557.522,37827,-22.573775501249056,-30.51200000000017,-1.178964418550922,-425.7099999999991,-1.1128884724768497,-2.231596505919409,-10.970292348876493
berlin_29a80d35,3,m,3000,812371.7798546791,5830824.632652178,Marzahn-Hellersdorf,2546.094,20310.65,-13.252454312402834,3125.552,23792.62,-18.283511939879336,579.4580000000001,22.758704116972904,3481.9699999999975,17.143567537227995,-5.0310576274765015,-37.96321427622646
berlin_13625382,32,f,3000,804752.2491517977,5833337.636136773,Lichtenberg,1736.036,12749,-9.304908422824049,1852.859,12510.42,-12.102000194760164,116.82299999999987,6.729295936259378,-238.57999999999993,-1.871362459800768,-2.797091771936115,-30.060390117060333
berlin_42ec076a,17,m,5600,804817.9009170254,5833363.190792239,Lichtenberg,1736.036,12749,-8.36018364800584,1852.859,12510.42,-11.177873353170499,116.82299999999987,6.729295936259378,-238.57999999999993,-1.871362459800768,-2.8176897051646588,-33.703681926135246
berlin_ca1e1eb8,53,f,4600,804769.1454703016,5833333.892156438,Lichtenberg,1736.036,12749,-8.488157207448168,1852.859,12510.42,-11.300680206953494,116.82299999999987,6.729295936259378,-238.57999999999993,-1.871362459800768,-2.812522999505326,-33.13467141062608
bb_7ec9f666,53,f,3000,777290.4,5811128.88,NA,2559.31,32623.52,-15.685663045849871,3260.386,41444.64,-22.114947484714055,701.076,27.393164563886362,8821.119999999999,27.03914231204971,-6.429284438864183,-40.988286055049805
bb_cd67dd5e,73,f,2000,777328.72,5811014.16,NA,2559.31,32623.52,-18.568542878153085,3260.386,41444.64,-25.817986260850557,701.076,27.393164563886362,8821.119999999999,27.03914231204971,-7.249443382697471,-39.04153077744642
bb_634c72d0,57,f,900,812912.82,5837769.52,NA,2177.375,30770.85,-27.289206202499958,2501.407,31764.21,-31.4370885556262,324.03200000000015,14.881772776852868,993.3600000000006,3.2282501133377877,-4.147882353126242,-15.199717875070531
berlin_55b03973,24,f,3600,803601.4965779611,5832325.890769731,Pankow,1505.671,10720.63,-7.703824844044763,1668.476,10565.32,-10.67425610135565,162.80500000000006,10.812787122817673,-155.3099999999995,-1.4487021751520153,-2.9704312573108878,-38.557876346411234
berlin_e8480737,49,m,5600,803606.9020454072,5832366.831897085,Pankow,1505.671,10720.63,-7.281402405670981,1668.476,10565.32,-10.260660629302548,162.80500000000006,10.812787122817673,-155.3099999999995,-1.4487021751520153,-2.9792582236315663,-40.91599471705104
berlin_feb3224c,77,m,3000,803615.0176465326,5832371.777628764,Pankow,1505.671,10720.63,-8.216727564347703,1668.476,10565.32,-11.182244641947626,162.80500000000006,10.812787122817673,-155.3099999999995,-1.4487021751520153,-2.965517077599923,-36.09121824200758
berlin_48df8166,39,f,2000,801718.1813017994,5828507.859358242,Friedrichshain-Kreuzberg,1156.986,7729.51,-6.99985640716059,2103.895,11784.63,-15.642549743723302,946.9089999999999,81.84273621288415,4055.119999999999,52.462833995945395,-8.642693336562711,-123.46958042912938
berlin_f2ecf7b4,57,f,4600,801682.4471940757,5828532.634087957,Friedrichshain-Kreuzberg,1156.986,7729.51,-5.842437401839709,2103.895,11784.63,-13.805721630087806,946.9089999999999,81.84273621288415,4055.119999999999,52.462833995945395,-7.963284228248097,-136.30071972599242
bb_1906a00e,11,f,4600,783785.19,5856278.05,NA,2765.861,38828.38,-15.688353210502497,2753.303,39475.43,-18.1770101054947,-12.557999999999993,-0.4540358318801991,647.0500000000029,1.666435735923062,-2.488656894992202,-15.863085574374892
berlin_10a3491d,23,f,2000,800535.4070343523,5831146.214205501,Pankow,1137.218,7020.5,-6.7694901967168635,1154.055,8122.99,-9.585177845654199,16.83699999999999,1.4805428686496334,1102.4899999999998,15.703867245922652,-2.8156876489373355,-41.593791661045856
berlin_c6f1fcd3,31,f,500,800522.3314758954,5831247.6275014775,Pankow,1137.218,7020.5,-12.607707148122024,1154.055,8122.99,-16.34594809027845,16.83699999999999,1.4805428686496334,1102.4899999999998,15.703867245922652,-3.738240942156427,-29.650442370191435
bb_5e47a33e,63,m,2600,786247.04,5850172.28,NA,2270.619,30300.63,-15.062368143794487,2332.994,29435.09,-17.536619629541693,62.375,2.747048271858907,-865.5400000000009,-2.856508264019596,-2.4742514857472067,-16.426709678893143
bb_3f527ac5,33,m,1500,805703.35,5844632.62,NA,2221.973,22622.79,-16.81642668947575,2625.272,22616.51,-20.610467665069784,403.299,18.150490577518266,-6.280000000002474,-0.02775961762453912,-3.794040975594033,-22.561517055037996
berlin_2c991f98,34,m,3000,807665.3521995184,5821690.045151037,Treptow-Köpenick,2157.759,17556.19,-11.838950715725954,3752.608,26436.94,-21.258566893436782,1594.8490000000002,73.9122858484196,8880.75,50.584722539457594,-9.419616177710829,-79.56462024289478
berlin_7da64670,31,f,3600,807809.3413591175,5821729.207869893,Treptow-Köpenick,2157.759,17556.19,-10.894329797796361,3752.608,26436.94,-20.038711593310545,1594.8490000000002,73.9122858484196,8880.75,50.584722539457594,-9.144381795514184,-83.93707520552438
berlin_2ec3ee9f,61,f,900,795013.0965433911,5823866.5501005305,Tempelhof-Schöneberg,670.229,5345.42,-6.554477429510341,2658.742,22286.7,-27.1983565769585,1988.5130000000001,296.691578550018,16941.28,316.9307556749516,-20.643879147448157,-314.9584290961603
